縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數
"63000","臺北市","63000120","北投區","63000120-033","文化里",94.69,2.47,7968.81,50.59790730545668635800,19.65620328114491656200,30.94170402431176979700,157.4144483699345100
"63000","臺北市","63000120","北投區","63000120-034","豐年里",94.08,2.60,5636.34,46.83195590673830719500,19.62809916679473169200,27.20385673994357550300,138.5964909849184400
"63000","臺北市","63000120","北投區","63000120-035","稻香里",95.91,2.32,4898.29,40.22169436784858950400,11.24307204770570809000,28.97862232014288141500,257.7464782682007600
"63000","臺北市","63000120","北投區","63000120-036","桃源里",95.44,2.44,4917.13,39.38814530607357903800,12.54780114422853701100,26.84034416184504202600,213.9047614973242600
"63000","臺北市","63000120","北投區","63000120-037","一德里",93.58,2.51,2760.74,43.41520014631305354000,17.23070972399328761900,26.18449042231976592100,151.9640851268641000
"63000","臺北市","63000120","北投區","63000120-038","關渡里",92.80,2.57,6428.37,48.38577290719756868600,16.56634746695398803500,31.81942544024358065100,192.0726670585692300
"63000","臺北市","63000120","北投區","63000120-039","泉源里",109.29,2.61,448.01,42.71229401602516222100,8.87198985496071618800,33.84030416106444603200,381.4285687040816500
"63000","臺北市","63000120","北投區","63000120-040","湖山里",115.15,2.27,397.22,54.82866037920180646000,9.86500518186396139000,44.96365519733784507000,455.7894688864266400
"63000","臺北市","63000120","北投區","63000120-041","大屯里",115.04,2.78,280.66,53.02266995840973556900,15.74307302803139417100,37.27959693037834139800,236.7999981056000200
"63000","臺北市","63000120","北投區","63000120-042","湖田里",121.91,2.31,51.50,47.68439099882608748100,8.91938248898905233400,38.76500850983703514600,434.6153762573966100
"68000","桃園市","68000010","桃園區","68000010-001","文化里",76.93,1.81,10646.88,42.63038543919457433200,16.89342401712763716900,25.73696142206693716300,152.3489922661141500
"68000","桃園市","68000010","桃園區","68000010-002","文明里",88.35,2.22,24617.25,55.47640244392128010300,18.25467496148292523500,37.22172748243835486900,203.9024380297442000
"68000","桃園市","68000010","桃園區","68000010-003","武陵里",83.14,1.85,11706.06,46.56786267818419447900,14.11856473157678258100,32.44929794660741189800,229.8342528738439100
"68000","桃園市","68000010","桃園區","68000010-004","大林里",94.45,2.76,15427.74,44.13803970309832340000,28.83706271212778715500,15.30097699097053624500,53.06010926062289111400
"68000","桃園市","68000010","桃園區","68000010-005","忠義里",90.06,2.50,12947.47,36.82034974981864872800,18.72813989865559939600,18.09220985116304933200,96.60441409744581647300
"68000","桃園市","68000010","桃園區","68000010-006","會稽里",89.34,2.43,29505.16,36.55049149938918930600,17.90288947932591913000,18.64760202006327017600,104.1597336037275600
"68000","桃園市","68000010","桃園區","68000010-007","長美里",102.42,2.14,26431.47,63.86554612903985136000,20.44817924306977697000,43.41736688597007438900,212.3287656689810600
"68000","桃園市","68000010","桃園區","68000010-008","民生里",87.63,2.03,33873.03,46.81170289061387630100,15.60390096353795876700,31.20780192707591753400,199.9999990384615400
"68000","桃園市","68000010","桃園區","68000010-009","永興里",101.74,2.12,21988.12,49.42693406201509021300,15.25787964523074524000,34.16905441678434497400,223.9436609204523000
"68000","桃園市","68000010","桃園區","68000010-010","汴洲里",94.40,2.18,3918.28,36.40075376312802233600,19.09547738393601171700,17.30527637919201061900,90.62499992547286190300
"68000","桃園市","68000010","桃園區","68000010-011","永安里",99.49,2.51,19172.38,46.14765099432277825700,19.86577180674744381000,26.28187918757533444600,132.2972971185171700
"68000","桃園市","68000010","桃園區","68000010-012","東埔里",91.16,2.53,26481.38,43.39821145623403170500,16.51762229970604358200,26.88058915652798812300,162.7388532440464100
"68000","桃園市","68000010","桃園區","68000010-013","東門里",92.09,2.17,23642.92,49.42332334497081446200,16.70226398261330030600,32.72105936235751415500,195.9079278877035100
"68000","桃園市","68000010","桃園區","68000010-014","東山里",97.76,2.11,22641.13,49.25675672347516437600,15.40540539499634770600,33.85135132847881667000,219.7368411415050800
"68000","桃園市","68000010","桃園區","68000010-015","萬壽里",97.18,2.37,3331.61,49.99999992836676228000,14.18338106850518471600,35.81661885986157756500,252.5252499744924200
"68000","桃園市","68000010","桃園區","68000010-016","長安里",95.94,2.72,32286.15,47.81561745861175870000,22.49742001290078430900,25.31819744571097439100,112.5382261276173900
"68000","桃園市","68000010","桃園區","68000010-017","中埔里",96.44,2.56,3286.43,41.35231315254366080000,19.75088967268651613100,21.60142347985714466900,109.3693691723074400
"68000","桃園市","68000010","桃園區","68000010-018","西埔里",100.39,2.86,1210.81,39.99999998440545809600,15.20467835664534956900,24.79532162776010852700,163.0769226587771200
"68000","桃園市","68000010","桃園區","68000010-019","西門里",93.86,2.13,13011.13,49.70802916079705900700,18.10218976780862060700,31.60583939298843839900,174.5967734895291400
"68000","桃園市","68000010","桃園區","68000010-020","中和里",97.16,2.22,18141.24,49.48770486732817124200,11.47540982430798173700,38.01229504302018950500,331.2499970424107400
"68000","桃園市","68000010","桃園區","68000010-021","文昌里",106.56,2.35,14831.14,76.75350686021341310600,25.85170335500660650300,50.90180350520680660300,196.8992232798509800
"68000","桃園市","68000010","桃園區","68000010-022","新埔里",90.97,2.54,20820.76,40.05317862217713835600,18.58834904070864176000,21.46482958146849659600,115.4746422425557300
"68000","桃園市","68000010","桃園區","68000010-023","中山里",89.78,2.60,31330.41,39.50368879283975707700,21.49564050612078462300,18.00804828671897245400,83.77535094869317398700
"68000","桃園市","68000010","桃園區","68000010-024","慈文里",90.43,2.68,36999.16,43.66911506756398827100,25.44596012146800277700,18.22315494609598549400,71.61512022569407544600
"68000","桃園市","68000010","桃園區","68000010-025","西湖里",91.91,2.50,29496.23,51.57407402632030182700,18.14814813134430728600,33.42592589497599454200,184.1836725296751400
"68000","桃園市","68000010","桃園區","68000010-026","南門里",91.74,2.49,17951.15,39.83656791831735078300,15.46475995598268438100,24.37180796233466640200,157.5957725791337200
"68000","桃園市","68000010","桃園區","68000010-027","南華里",93.64,2.36,21471.62,57.29890758957407389300,19.86097316796328384500,37.43793442161079004800,188.4999990575000000
"68000","桃園市","68000010","桃園區","68000010-028","玉山里",96.44,2.60,8201.76,46.87908068767848506500,16.71454687471544871400,30.16453381296303635100,180.4687497180175800
"68000","桃園市","68000010","桃園區","68000010-029","中成里",96.68,2.32,6354.18,38.38129495712566637500,18.00359711906410123800,20.37769783806156513700,113.1868130737394500
"68000","桃園市","68000010","桃園區","68000010-030","中正里",90.32,2.21,23063.23,41.19300436583494622600,21.22111180180807123600,19.97189256402687499000,94.11331854737798488100
"68000","桃園市","68000010","桃園區","68000010-031","北門里",90.70,2.25,23576.16,48.17351594507342774300,14.45966513359234008100,33.71385081148108766200,233.1578935096953000
"68000","桃園市","68000010","桃園區","68000010-032","雲林里",89.06,2.63,28750.59,39.55309395730460390400,18.52559205146570052500,21.02750190583890337900,113.5051545221596300
"68000","桃園市","68000010","桃園區","68000010-033","福林里",93.44,2.88,7861.06,51.26217450779920999600,25.81991651245877230900,25.44225799534043768700,98.53733633676879419800
"68000","桃園市","68000010","桃園區","68000010-034","光興里",92.64,2.66,19219.64,53.02106428685668949900,22.20066518231688880800,30.82039910453980069200,138.8264667430381200
"68000","桃園市","68000010","桃園區","68000010-035","龍山里",103.77,2.63,3544.14,41.65170555057389387800,13.82405744566461133000,27.82764810490928254800,201.2987007758475300
"68000","桃園市","68000010","桃園區","68000010-036","龍岡里",91.47,2.53,41354.91,34.65598122856607090900,16.77091477389153346900,17.88506645467453744000,106.6433565190636900
"68000","桃園市","68000010","桃園區","68000010-037","成功里",92.25,2.52,41581.90,51.72413791420815292300,20.91737149612317127600,30.80676641808498164700,147.2783823525997200
"68000","桃園市","68000010","桃園區","68000010-038","青溪里",97.01,2.52,8320.99,48.66388819596374400700,25.69257170245340237700,22.97131649351034162900,89.40839686125152971300
"68000","桃園市","68000010","桃園區","68000010-039","朝陽里",97.63,2.33,18938.10,47.44094485076053487500,16.40419946430170638800,31.03674538645882848700,189.1999992432000000
"68000","桃園市","68000010","桃園區","68000010-040","中興里",96.54,2.62,33076.89,48.46600330670273563300,22.11857379309316463700,26.34742951360957099600,119.1190251929531200
"68000","桃園市","68000010","桃園區","68000010-041","豐林里",93.60,2.55,24611.63,45.87082582566070269400,17.63647270193231899600,28.23435312372838369900,160.0907027663370700
"68000","桃園市","68000010","桃園區","68000010-042","建國里",96.08,2.43,17828.27,46.13478690630951761500,17.54212090744744278800,28.59266599886207482700,162.9943500522678700
"68000","桃園市","68000010","桃園區","68000010-043","大豐里",93.97,2.66,30524.06,41.48130040540667308600,18.57736494290457957900,22.90393546250209350700,123.2894735219875300
"68000","桃園市","68000010","桃園區","68000010-044","福安里",88.60,2.47,21457.41,49.91028706641438783900,22.81698563910975309800,27.09330142730463474100,118.7418084944406200
"68000","桃園市","68000010","桃園區","68000010-045","三民里",91.79,2.57,21203.32,54.59108353865040344300,26.04074401356931089100,28.55033952508109255200,109.6371880843115800
"68000","桃園市","68000010","桃園區","68000010-046","大興里",94.22,2.34,26038.39,36.11171248406327939300,14.31045680573490868000,21.80125567832837071300,152.3449316908548700
"68000","桃園市","68000010","桃園區","68000010-047","春日里",95.10,2.52,18250.66,36.90833958735756206100,17.65589781787079304700,19.25244176948676901400,109.0425530754866500
"68000","桃園市","68000010","桃園區","68000010-048","信光里",94.48,2.60,28789.20,41.62991996707007676500,22.35832108078420364500,19.27159888628587312000,86.19430234755712027200
"68000","桃園市","68000010","桃園區","68000010-049","中寧里",87.87,2.40,42858.74,44.90699733482604121600,28.36138174874023352500,16.54561558608580769100,58.33853837705275554200
"68000","桃園市","68000010","桃園區","68000010-050","同安里",91.06,2.47,23440.71,41.37402909513466479700,24.06738868569441104000,17.30664040944025375700,71.90909087640495869300
"68000","桃園市","68000010","桃園區","68000010-051","莊敬里",89.08,2.43,19317.25,36.06968291313827761500,18.79934828690320237000,17.27033462623507524400,91.86666660542222226300
"68000","桃園市","68000010","桃園區","68000010-052","文中里",93.16,2.24,7690.03,43.72338267213072750500,26.80997768671466686500,16.91340498541606064000,63.08623293261253182100
"68000","桃園市","68000010","桃園區","68000010-053","泰山里",96.89,2.46,7173.51,44.58859677549040738300,15.94400818847934169100,28.64458858701106569200,179.6573871955944600
"68000","桃園市","68000010","桃園區","68000010-054","中路里",91.26,2.41,26626.18,38.94071620856433457500,15.04664459372655895500,23.89407161483777562000,158.7999996824000000
"68000","桃園市","68000010","桃園區","68000010-055","中德里",98.69,2.76,3193.86,40.91802106788390407800,20.43222003564346847000,20.48580103224043560800,100.2622376745959500
"68000","桃園市","68000010","桃園區","68000010-056","龍祥里",92.69,2.54,17317.56,37.83240222618270341300,20.40223463231234980300,17.43016759387035361000,85.43263955593358208600
"68000","桃園市","68000010","桃園區","68000010-057","大有里",89.71,2.42,10285.79,38.45376452106219226500,22.67138284947424914100,15.78238167158794312400,69.61367008201064629900
"68000","桃園市","68000010","桃園區","68000010-058","寶山里",91.20,2.45,38312.71,32.16389929508197662200,13.89930369204624968100,18.26459560303572694100,131.4065508065384400
"68000","桃園市","68000010","桃園區","68000010-059","龍鳳里",111.00,1.99,37756.56,28.61941551577433484300,12.39502855084592671000,16.22438696492840813300,130.8943088248470600
"68000","桃園市","68000010","桃園區","68000010-060","龍安里",93.09,2.52,10306.90,33.52758352107078797200,19.58041957661608011300,13.94716394445470785800,71.23015865949389021900
"68000","桃園市","68000010","桃園區","68000010-061","自強里",93.46,2.45,27110.67,35.45372323855084063300,17.44045824277352151900,18.01326499577731911400,103.2843560040757500
"68000","桃園市","68000010","桃園區","68000010-062","中信里",94.05,2.44,20071.49,41.43418060726716664400,19.52882826626806607400,21.90535234099910057000,112.1693120506144800
"68000","桃園市","68000010","桃園區","68000010-063","長德里",92.14,2.59,32264.74,46.30661175918948613200,23.27440057561772812400,23.03221118357175800800,98.95941717069779690900
